,User,Date,Tweet,Tweets Ago,Compound,Negative,Neutral,Positive
140,@BBCNews,Fri Sep 21 00:57:20 +0000 2018,Syria war: Seized foreign IS fighters 'must be taken home' https://t.co/nhTYYTQbIv,141,-0.6249,0.638,0.362,0.0
141,@BBCNews,Fri Sep 21 00:43:10 +0000 2018,Universities warned over potentially misleading claims https://t.co/tG1LEE1n0n,142,-0.5859,0.51,0.49,0.0
142,@BBCNews,Fri Sep 21 00:37:24 +0000 2018,Imprisoned suffragette letter discovered https://t.co/M93LFriScf,143,-0.4588,0.571,0.429,0.0
143,@BBCNews,Fri Sep 21 00:34:15 +0000 2018,Earliest animal fossils are identified https://t.co/GsUdqGXcHh,144,0.0,1.0,0.0,0.0
144,@BBCNews,Fri Sep 21 00:31:06 +0000 2018,Mission implausible: Russians mock improbable spy duo https://t.co/Lu6jYLPmTg,145,-0.4215,0.714,0.286,0.0
145,@BBCNews,Fri Sep 21 00:19:49 +0000 2018,How China's GPS 'rival' Beidou is plotting to go global https://t.co/e9Z7teaZhh,146,0.0,1.0,0.0,0.0
146,@BBCNews,Fri Sep 21 00:14:35 +0000 2018,Ghetts: I used to feel rage 24/7 but now I'm happy https://t.co/4sUZMgkSM3,147,0.5789,0.55,0.141,0.309
147,@BBCNews,Fri Sep 21 00:11:42 +0000 2018,Why is IVF so popular in Denmark? https://t.co/l9zZkPpDdV,148,0.5598,0.659,0.0,0.341
148,@BBCNews,Fri Sep 21 00:08:39 +0000 2018,Quiz of the Week: Who was Winkler's 'pal' at the Emmys https://t.co/4yN5EsqhyZ,149,0.0,1.0,0.0,0.0
149,@BBCNews,Thu Sep 20 23:13:12 +0000 2018,Suge Knight trial: Rap mogul pleads no contest over hit-and-run death https://t.co/2nEbFO5jpM,150,-0.7269,0.621,0.379,0.0
150,@BBCNews,Thu Sep 20 23:05:30 +0000 2018,Newspaper headlines: 'Your Brexit's broken' and 'May humiliated' https://t.co/kPACPE4oqw,151,-0.6705,0.56,0.44,0.0
151,@BBCNews,Thu Sep 20 22:38:42 +0000 2018,Mexico's president-elect grounded on commercial plane for hours https://t.co/ThloITIRhB,152,0.0,1.0,0.0,0.0
152,@BBCNews,Thu Sep 20 22:01:43 +0000 2018,RT @BBCWorld: 😍 Meet the cutest and newest recruits for Chile's national police force 🐶🐶🐶🐶🐶🐶🐶🐶🐶 https://t.co/lLwVO7mB7a,153,0.5859,0.787,0.0,0.213
153,@BBCNews,Thu Sep 20 21:33:55 +0000 2018,#MercuryPrize 2018: Wolf Alice win for Visions of a Life https://t.co/W4I2QoY5aS,154,0.6908,0.584,0.0,0.416
154,@BBCNews,Thu Sep 20 21:21:15 +0000 2018,Friday’s Mirror: “Your Brexit’s broken” #bbcpapers #tomorrowspaperstoday (via @AllieHBNews) https://t.co/BqqICZOZ5I,155,0.0,1.0,0.0,0.0
155,@BBCNews,Thu Sep 20 21:20:57 +0000 2018,Friday’s Guardian: “May humiliated as European leaders tell her: your Brexit plan won’t work” #bbcpapers… https://t.co/zd98AV7KEK,156,-0.34,0.862,0.138,0.0
156,@BBCNews,Thu Sep 20 21:11:25 +0000 2018,Friday’s FT: “May’s Salzburg hopes dashed as EU leaders reject Chequers deal” #bbcpapers #tomorrowspaperstoday (via… https://t.co/jq7mOEl1ka,157,0.0258,0.718,0.138,0.144
157,@BBCNews,Thu Sep 20 21:10:58 +0000 2018,Friday’s Metro: “Nein Nein Nein” #bbcpapers #tomorrowspaperstoday (via @AllieHBNews) https://t.co/I2e0e4eEdg,158,0.0,1.0,0.0,0.0
158,@BBCNews,Thu Sep 20 21:10:46 +0000 2018,Friday’s Telegraph: “‘Brexit is the choice of the British people...pushed by those who predicted easy solutions...T… https://t.co/gHZWZ3LaQf,159,0.4404,0.847,0.0,0.153
159,@BBCNews,Thu Sep 20 20:54:00 +0000 2018,"RT @bbcweather: Confused by weather warnings? Chris Fawkes explains when and why they're used
https://t.co/Sb2FZ57nf6",160,-0.5423,0.743,0.257,0.0
160,@BBCNews,Thu Sep 20 20:42:52 +0000 2018,RT @BBCLookNorth: What an absolute hero! This man rescued an elderly woman from her car after she was left stranded by the flood water 👏👏 h…,161,0.7712,0.782,0.0,0.218
161,@BBCNews,Thu Sep 20 20:34:04 +0000 2018,What just happened in Salzburg? The EU view https://t.co/zBFf6cMzlw,162,0.0,1.0,0.0,0.0
162,@BBCNews,Thu Sep 20 20:08:26 +0000 2018,RT @BBCWorld: What just happened in Salzburg? The EU view https://t.co/Ne7RvIHuHm,163,0.0,1.0,0.0,0.0
163,@BBCNews,Thu Sep 20 19:50:07 +0000 2018,"RT @BBCPM: “Our family’s story has a different ending than I’d hoped for” - Rob Delaney on caring for his ""beautiful"" son Henry who died ag…",164,-0.34,0.606,0.218,0.176
164,@BBCNews,Thu Sep 20 19:45:48 +0000 2018,"RT @BBCWorld: Maryland shooting: Woman kills three, turns gun on herself https://t.co/rxxT02mR7a",165,-0.7096,0.629,0.371,0.0
165,@BBCNews,Thu Sep 20 19:38:43 +0000 2018,RT @BBCNWT: A Manchester airport baggage handler's rough treatment of passengers' luggage has been captured on video https://t.co/YrRgs5ake…,166,0.0,1.0,0.0,0.0
166,@BBCNews,Thu Sep 20 19:35:16 +0000 2018,"They say it won't work, but Theresa May insists her #Brexit plan is only ""credible"" option

https://t.co/Hj4VkxyV4b https://t.co/PP1PznmhQQ",167,0.0,1.0,0.0,0.0
167,@BBCNews,Thu Sep 20 19:22:26 +0000 2018,RT @BBCWorld: Hundreds feared missing after ferry capsizes on Lake Victoria in north Tanzania https://t.co/C09vZ1nizw,168,-0.6597,0.707,0.293,0.0
168,@BBCNews,Thu Sep 20 19:22:22 +0000 2018,"RT @BBCEngland: A young girl is on a band's ""guest list for life"" after finding a stolen bag containing an engagement ring belonging to the…",169,-0.0516,0.763,0.122,0.115
169,@BBCNews,Thu Sep 20 19:09:42 +0000 2018,"Mumford &amp; Sons: Behind the scenes of their fourth album, Delta https://t.co/NAgvQx6wtT",170,0.0,1.0,0.0,0.0
170,@BBCNews,Thu Sep 20 18:55:16 +0000 2018,Evans Cycles seeks new owner amid cash crunch https://t.co/2nMoGAS5Kg,171,0.0,1.0,0.0,0.0
171,@BBCNews,Thu Sep 20 18:25:43 +0000 2018,GoPro Hero 7 camera films smooth videos without gimbal https://t.co/LYLxTYqVH0,172,0.5574,0.69,0.0,0.31
172,@BBCNews,Thu Sep 20 18:16:43 +0000 2018,"Lake Victoria, Tanzania: Hundreds feared missing as ferry capsizes https://t.co/xIjAdb1Vl0",173,-0.6597,0.597,0.403,0.0
173,@BBCNews,Thu Sep 20 18:02:45 +0000 2018,Great flight shark: Gentle giants prove to be fast and agile https://t.co/BPTlP0vygC,174,0.7906,0.588,0.0,0.412
174,@BBCNews,Thu Sep 20 17:57:16 +0000 2018,"RT @BBCSport: Police say they are investigating an ""abhorrent hate crime"" after a Lyon fan appeared to give a Nazi salute during the team's…",175,-0.875,0.57,0.358,0.073
175,@BBCNews,Thu Sep 20 17:38:38 +0000 2018,Meghan Markle and Doria Ragland at Grenfell cookbook launch https://t.co/5CeZBvavcA,176,0.0,1.0,0.0,0.0
176,@BBCNews,Thu Sep 20 17:35:40 +0000 2018,Internet regulator considered for UK https://t.co/XKeMssP0cR,177,0.0,1.0,0.0,0.0
177,@BBCNews,Thu Sep 20 17:20:11 +0000 2018,Vote Leave data firm hit with first ever GDPR notice https://t.co/lH2Tnw0HBJ,178,-0.0516,0.893,0.107,0.0
178,@BBCNews,Thu Sep 20 17:09:24 +0000 2018,"RT @bbcweather: #StormBronagh will bring strong winds and heavy rain to England and Wales tonight. Gusts of 50-60mph possible, perhaps 65mp…",179,0.5106,0.858,0.0,0.142
179,@BBCNews,Thu Sep 20 17:07:51 +0000 2018,RT @bbckamal: Brexit - the economic effects. On #BBCNewsSix and #BBCNewsTen tonight @BBCNews https://t.co/hJLdDfSs3l,180,0.0,1.0,0.0,0.0
180,@BBCNews,Thu Sep 20 17:04:33 +0000 2018,Storm Bronagh: UK braced for more disruption as Ali clean up continues https://t.co/4F6i2luoBr,181,-0.024,0.667,0.169,0.164
181,@BBCNews,Thu Sep 20 17:02:24 +0000 2018,Train delays: Who is responsible for running the railways? https://t.co/f9GMo4O8Mu,182,0.3182,0.796,0.0,0.204
182,@BBCNews,Thu Sep 20 16:53:21 +0000 2018,Marine Le Pen ordered to undergo psychiatric testing https://t.co/xQoOTjywB7,183,0.0,1.0,0.0,0.0
183,@BBCNews,Thu Sep 20 16:13:59 +0000 2018,RT @BBCBreaking: Multiple deaths and injuries after a shooting at a pharmacy distribution centre in Maryland - US police https://t.co/38Oud…,184,0.0,1.0,0.0,0.0
184,@BBCNews,Thu Sep 20 16:10:40 +0000 2018,"""I'm going to leave it there because the lawyers are on the phone..."" - Children's presenter @CBBC_Hacker runs his… https://t.co/NJjAY45OHW",185,-0.0516,0.938,0.062,0.0
185,@BBCNews,Thu Sep 20 15:48:41 +0000 2018,Wow! 😲 https://t.co/IXmNyUxJkg,186,0.6239,0.196,0.0,0.804
186,@BBCNews,Thu Sep 20 15:43:08 +0000 2018,"#StormBronagh: UK braced for more disruption as the clean-up from Storm Ali continues

https://t.co/rD91weTIMU",187,-0.4201,0.823,0.177,0.0
187,@BBCNews,Thu Sep 20 15:31:28 +0000 2018,"RT @BBCSport: Eddie Jones insists Danny Cipriani's omission from the latest England training squad is only because of his form, and nothing…",188,0.0,1.0,0.0,0.0
188,@BBCNews,Thu Sep 20 15:29:29 +0000 2018,Ouch 🤬 https://t.co/aaoQ7tmPJP,189,0.0,1.0,0.0,0.0
189,@BBCNews,Thu Sep 20 15:07:07 +0000 2018,Westminster inquest: Attacker's mother 'found out on TV news' https://t.co/dXYRSCqGt1,190,0.0,1.0,0.0,0.0
190,@BBCNews,Thu Sep 20 15:06:52 +0000 2018,RT @BBCWorld: Dutch rail crash: Four children killed in electric cart https://t.co/FlJu8Vz4J5,191,-0.802,0.581,0.419,0.0
191,@BBCNews,Thu Sep 20 15:01:11 +0000 2018,RT @bbcweather: Here's how #StormBronagh looks from 4pm into tonight and tomorrow morning. Warnings issued: https://t.co/iH6W3HhK7e https:/…,192,-0.296,0.879,0.121,0.0
192,@BBCNews,Thu Sep 20 15:00:05 +0000 2018,RT @BBCWorld: Russia reinstated by Wada after doping scandal suspension https://t.co/voXbYjEwPv,193,-0.4404,0.775,0.225,0.0
193,@BBCNews,Thu Sep 20 14:59:50 +0000 2018,RT @BBCWorld: More fake diploma claims for Spanish university https://t.co/WT6TFy7EAg,194,-0.5256,0.726,0.274,0.0
194,@BBCNews,Thu Sep 20 14:51:59 +0000 2018,"Drunk burglar rammed Worcester shop using giraffe 🦒

https://t.co/akgLYjhdBv https://t.co/IQaMhseBhq",195,-0.34,0.769,0.231,0.0
195,@BBCNews,Thu Sep 20 14:46:43 +0000 2018,Can May cling on to Chequers plan? https://t.co/96BvORzwSY #Brexit,196,0.0,1.0,0.0,0.0
196,@BBCNews,Thu Sep 20 14:45:53 +0000 2018,"Tusk: May's #Brexit plan won't work

https://t.co/kKdXuHc7N8 https://t.co/mXL2bsoWTx",197,0.0,1.0,0.0,0.0
197,@BBCNews,Thu Sep 20 14:43:39 +0000 2018,"RT @bbclaurak: Number 10 source says the EU has just 'thrown an elbow' , and it was 'inevitable' that there would be some kind of clash lik…",198,0.0772,0.951,0.0,0.049
198,@BBCNews,Thu Sep 20 14:39:47 +0000 2018,"RT @BBCWorld: Giant pandas can tell a mate from their calls 🐼

https://t.co/TtKBG4mPIg",199,0.0,1.0,0.0,0.0
199,@BBCNews,Thu Sep 20 14:39:32 +0000 2018,RT @BBCWorld: Marine Le Pen ordered to undergo psychological testing https://t.co/dHPYFvQdHc,200,0.0,1.0,0.0,0.0
200,@CBS,Fri Sep 21 19:18:00 +0000 2018,"How does $100,000 sound? Because someone is going to win all that tonight on the @TKOCBS Battle Royale finale at 9p… https://t.co/JEuUZ2QlQh",1,0.296,0.758,0.098,0.144
201,@CBS,Fri Sep 21 17:46:26 +0000 2018,@colbertlateshow @IainLoveTheatre @IainLoveTheatre made a compelling argument. We'll get back to you. 😉,2,-0.1531,0.672,0.187,0.142
202,@CBS,Thu Sep 20 23:17:19 +0000 2018,"Now that @bigbangtheory is entering its last season, Kaley Cuoco admits to @latelateshow she's over the show's noto… https://t.co/xvhlMWBhSX",3,0.296,0.891,0.0,0.109
203,@CBS,Thu Sep 20 21:38:21 +0000 2018,RT @HawaiiFive0CBS: It’s the big Five-0! 🎉 🌊 #H50 premiered on this day in 1968! Celebrate 50 years of Hawaii Five-0 with every season of b…,4,0.6467,0.843,0.0,0.157
204,@CBS,Thu Sep 20 16:47:26 +0000 2018,RT @JordanPeele: 📺🌀 https://t.co/CygbVi4JFC,5,0.0,1.0,0.0,0.0
205,@CBS,Wed Sep 19 19:07:37 +0000 2018,The @latelateshow and @JKCorden will never be good enough for @henrygolding's crazy rich mom.… https://t.co/xVmH5Iyfvs,6,-0.0531,0.588,0.236,0.176
206,@CBS,Tue Sep 18 17:04:20 +0000 2018,RT @CBSThisMorning: Imagine receiving a digital friend request from someone claiming to be God. What would you do? The new @CBS drama @GodF…,7,0.6486,0.791,0.0,0.209
207,@CBS,Mon Sep 17 22:01:52 +0000 2018,"RT @PriceIsRight: We're thrilled to be back with all new, fun, and exciting shows!!  We hope to give you another award winning season! HERE…",8,0.9642,0.473,0.0,0.527
208,@CBS,Mon Sep 17 21:41:20 +0000 2018,RT @SalvationCBS: X marks the spot on the heart-stopping season finale of #SalvationCBS tonight at 9/8c on CBS &amp; CBS All Access: https://t.…,9,0.0,1.0,0.0,0.0
209,@CBS,Mon Sep 17 19:18:37 +0000 2018,Waiting for tonight's @Elementary_CBS season finale like https://t.co/Ou8342vGT9,10,0.3612,0.737,0.0,0.263
210,@CBS,Sun Sep 16 23:48:59 +0000 2018,"Due to an NFL overrun, the CBS Sunday lineup is delayed in the East/Central cities ONLY. New start times:… https://t.co/IypoJ0l16P",11,-0.2263,0.909,0.091,0.0
211,@CBS,Sun Sep 16 14:33:46 +0000 2018,RT @CBSAllAccess: Sundays were made for NFL on CBS. 🏈💯 Stream NFL on CBS All Access live today: https://t.co/vsod8jGE7N https://t.co/co2528…,12,0.0,1.0,0.0,0.0
212,@CBS,Sat Sep 15 16:00:01 +0000 2018,"What happens when a PTA mom steals nearly $100,000 from her daughter's school? Don't miss the #PinkCollarCrimes sea… https://t.co/Gjiy0pByaE",13,-0.4322,0.771,0.159,0.07
213,@CBS,Fri Sep 14 18:22:59 +0000 2018,"RT @CBSAllAccess: No internet, no problem. You can now download and play your favorite shows on CBS All Access! 🙌 Learn how: https://t.co/y…",14,-0.2481,0.571,0.248,0.181
214,@CBS,Thu Sep 13 20:52:06 +0000 2018,@PlaggemeyLee Mac's putting something together. 😉 https://t.co/6ww5HlV6Bx,15,0.0,1.0,0.0,0.0
215,@CBS,Thu Sep 13 20:28:06 +0000 2018,This just in... https://t.co/QG3OYF6Rfv,16,0.0,1.0,0.0,0.0
216,@CBS,Thu Sep 13 18:06:49 +0000 2018,RT @CBSAllAccess: Get excited! Stream original #MurphyBrown episodes for a limited time on CBS All Access before the @MurphyBrownCBS reviva…,17,0.4753,0.699,0.083,0.218
217,@CBS,Mon Sep 10 17:06:16 +0000 2018,"This just in! The 54th #ACMawards will air LIVE from Las Vegas on Sunday, April 7, 2019 at 8/7c on CBS and… https://t.co/Q9e7qxe26l",18,0.0,1.0,0.0,0.0
218,@CBS,Sun Sep 09 23:36:09 +0000 2018,"Due to an NFL overrun, CBS is delayed 17 mins in the following markets: Kansas City, Miami, Tampa, NOLA, New York,… https://t.co/9eXZ9mA1Xb",19,-0.2263,0.917,0.083,0.0
219,@CBS,Sun Sep 09 14:00:00 +0000 2018,Are you ready for some football? 🏈 Stream your favorite NFL games LIVE on #CBSAllAccess today:… https://t.co/eHt8guHoyv,20,0.6705,0.718,0.0,0.282
220,@CBS,Sat Sep 08 16:20:43 +0000 2018,An unforgettable night of inspiring stories and performances highlighting the 10 years of impact #StandUpToCancer c… https://t.co/8bp2XNKwfH,21,0.4215,0.851,0.0,0.149
221,@CBS,Sat Sep 08 00:00:00 +0000 2018,The star-studded event is about to begin! Tune in now to watch #StandUpToCancer on CBS and @cbsallaccess. https://t.co/cD8TJuQBog,22,0.0,1.0,0.0,0.0
222,@CBS,Fri Sep 07 23:15:09 +0000 2018,"RT @cbsallaccess: Join #TellMeAStory's @daniellemcam, @BillyMagnussen &amp; Dorian Missick by standing up to cancer! Watch @SU2C tonight at 8/7…",23,-0.5411,0.712,0.196,0.092
223,@CBS,Fri Sep 07 21:50:51 +0000 2018,Tune in to a first-of-its-kind digital live show as lead up to @SU2C’s televised event tonight! The show will featu… https://t.co/hIVaLAXYmR,24,0.0,1.0,0.0,0.0
224,@CBS,Thu Sep 06 22:10:49 +0000 2018,Hollywood legend Burt Reynolds has passed away at the age of 82. He will be missed. https://t.co/HSmcJ9X9iC,25,-0.296,0.879,0.121,0.0
225,@CBS,Thu Sep 06 19:00:01 +0000 2018,Here are @FBICBS’ @JeremySisto and @EboneeReigne with a powerful message before #StandUpToCancer airs tomorrow! https://t.co/OCqh91N1OO,26,0.4753,0.808,0.0,0.192
226,@CBS,Wed Sep 05 21:00:00 +0000 2018,Here's everything you need to know before tuning into #StandUpToCancer this Friday at 8/7c: https://t.co/IT9ht84TZ1 https://t.co/OK4AOxw5mP,27,0.0,1.0,0.0,0.0
227,@CBS,Wed Sep 05 17:32:40 +0000 2018,Survivor host @JeffProbst is here to break down the theme of #Survivor: David vs. Goliath before the new season beg… https://t.co/8TcA200eFQ,28,0.3612,0.889,0.0,0.111
228,@CBS,Wed Sep 05 16:48:09 +0000 2018,"Thanks, @StephenAtHome. 
P.S. Nice beard. #LSSC https://t.co/wppVtfR9cL",29,0.6908,0.467,0.0,0.533
229,@CBS,Tue Sep 04 20:34:26 +0000 2018,The biggest names in entertainment are coming together once again for #StandUpToCancer this Friday at 8/7c on @CBS… https://t.co/ntuGKLYvuW,30,0.4215,0.865,0.0,0.135
230,@CBS,Sat Sep 01 15:25:34 +0000 2018,RT @cbsallaccess: Stream #17 @WestVirginiaU vs. @UTKnoxville LIVE today at 3:30PM ET on CBS All Access! Try 1 month FREE using code BINGENO…,31,0.6514,0.829,0.0,0.171
231,@CBS,Fri Aug 31 21:26:49 +0000 2018,"In just one week, @RWitherspoon, @McConaughey, Jennifer Garner, and more will attend the #​StandUpToCancer fundrais… https://t.co/iHKGOoWejA",32,0.0,1.0,0.0,0.0
232,@CBS,Fri Aug 31 18:01:01 +0000 2018,"Believe in miracles. Watch this sneak peek of the complete premiere episode of @GodFriendedMe now, a month before i… https://t.co/5AIUH5VmMk",33,0.0,1.0,0.0,0.0
233,@CBS,Thu Aug 30 19:45:51 +0000 2018,"RT @cbsallaccess: Money. Murder. Mystery. #OneDollar is now streaming, exclusively on CBS All Access. https://t.co/3qFdTEmVU5 https://t.co/…",34,-0.6908,0.761,0.239,0.0
234,@CBS,Thu Aug 30 15:32:47 +0000 2018,RT @GodFriendedMe: It's a godsend! We're dropping the #GodFriendedMe pilot tomorrow right here on Twitter for you to stream a full month be…,35,0.6239,0.83,0.0,0.17
235,@CBS,Mon Aug 27 23:36:57 +0000 2018,"It's almost time for sweater weather, pumpkin spice lattes, and CBS Fall TV premieres. Check out the storylines for… https://t.co/BpgDyYl8fc",36,0.0,1.0,0.0,0.0
236,@CBS,Fri Aug 24 20:30:16 +0000 2018,RT @cbsallaccess: #NFL preseason coverage is here! 🏈 The Detroit @Lions battle the Tampa Bay @Buccaneers tonight at 8PM ET. Stream the game…,37,-0.4389,0.879,0.121,0.0
237,@CBS,Wed Aug 22 20:55:25 +0000 2018,"@bigbangtheory 🎶...happy kitty, sleepy kitty, purr purr purr🎶 #TheBigBangTheory https://t.co/sEObppGJlZ",38,0.0,1.0,0.0,0.0
238,@CBS,Wed Aug 22 20:10:12 +0000 2018,"This is going to require multiple singings of ""Soft Kitty."" https://t.co/UdRGNeQ7Lb",39,0.0,1.0,0.0,0.0
239,@CBS,Mon Aug 20 21:59:56 +0000 2018,Got to get more of the @PaulMcCartney #CarpoolKaraoke into your life? @latelateshow produced an hour-long bonus spe… https://t.co/DjPqajo6Xn,40,0.5423,0.829,0.0,0.171
240,@CBS,Fri Aug 17 17:42:02 +0000 2018,"How much does it cost to bury the truth? 
#OneDollar premieres August 30, exclusively on CBS All Access. https://t.co/ZL5TBH9ro5",41,0.3182,0.887,0.0,0.113
241,@CBS,Thu Aug 16 18:40:09 +0000 2018,Things got carried away when @ArianaGrande joined @latelateshow for #CarpoolKaraoke. So did Ariana. #ArianaCarpool https://t.co/WSZcC0TaYz,42,0.0,1.0,0.0,0.0
242,@CBS,Thu Aug 16 00:09:03 +0000 2018,RT @cbsallaccess: Murder mystery set in a small town? We're in. Rediscover the genius of original #TwinPeaks co-creators @DAVID_LYNCH and @…,43,-0.5267,0.72,0.188,0.092
243,@CBS,Sun Aug 12 23:30:02 +0000 2018,New start times for @60Minutes 7:20ET/6:20CT @CBSBigBrother 8:20ET/7:20CT @NCISLA 9:20ET/8:20CT @Elementary_CBS 10:… https://t.co/Op9VcDsREa,44,0.0,1.0,0.0,0.0
244,@CBS,Sun Aug 12 15:04:59 +0000 2018,Clear your schedules for the 100th #PGAChamp! Stream the Final Round LIVE on @cbsallaccess at 2 PM ET across all de… https://t.co/m6bH2pKTUN,45,0.4389,0.874,0.0,0.126
245,@CBS,Sat Aug 11 18:00:00 +0000 2018,The fortune teller you’ll meet this Saturday lived a life of luxury... by scamming her victims out of hundreds of t… https://t.co/fJo6F2Eo5p,46,-0.3182,0.897,0.103,0.0
246,@CBS,Sat Aug 11 15:00:02 +0000 2018,The 100th PGA Championship continues today! Stream it LIVE on @cbsallaccess at 2PM ET across all devices. Try 1 Wee… https://t.co/jbMg06eOND,47,0.4926,0.856,0.0,0.144
247,@CBS,Fri Aug 10 22:28:55 +0000 2018,"To celebrate the 100th PGA Championship, relive some of the tournament's greatest moments with Luke Wilson. 

Don't… https://t.co/wUuB93smr4",48,0.8957,0.581,0.0,0.419
248,@CBS,Fri Aug 10 19:59:14 +0000 2018,"RT @TrueCrimeCBS: When Glenn Walp and Steve Doran uncovered theft at the Los Alamos National Laboratory, they HAD to blow their whistles. W…",49,0.0,1.0,0.0,0.0
249,@CBS,Thu Aug 09 21:00:00 +0000 2018,Want to create your own @CBSBigBrother or @TKOCBS meme using one the photos here? It’s your lucky day! Head over to… https://t.co/JHJWykNkQT,50,0.6696,0.745,0.0,0.255
250,@CBS,Thu Aug 09 18:47:00 +0000 2018,Time to celebrate! Your favorite Daytime shows will premiere with new seasons this fall. See all of the @CBSDaytime… https://t.co/GNkK4Zf2kD,51,0.7901,0.72,0.0,0.28
251,@CBS,Wed Aug 08 16:05:11 +0000 2018,"Love is in the air, and the water! International smash hit #LoveIsland is coming to CBS. https://t.co/nepabuNoSU https://t.co/Cxgvkv463u",52,0.6696,0.791,0.0,0.209
252,@CBS,Tue Aug 07 16:06:57 +0000 2018,The Executive Producers of @CBSBigBrother are teaming up with @KingJames and @MavCarter for an unprecedented televi… https://t.co/V88bDeHmQs,53,0.0,1.0,0.0,0.0
253,@CBS,Mon Aug 06 00:20:55 +0000 2018,"RT @cbsallaccess: Executive Producer of Tell Me A Story, @kevwilliamson, says ""What I like about the show, there’s nothing else on TV like…",54,0.3612,0.889,0.0,0.111
254,@CBS,Mon Aug 06 00:07:38 +0000 2018,RT @TheNeighborhood: Feel the love in this new teaser for #TheNeighborhood from the #CBS #TCA18! 🤗 https://t.co/rPmCozH5XP,55,0.5411,0.683,0.098,0.219
255,@CBS,Mon Aug 06 00:02:58 +0000 2018,RT @TheNeighborhood: Find out why Cedric the Entertainer and the cast think #TheNeighborhood is the kind of show that everyone can relate t…,56,0.3818,0.894,0.0,0.106
256,@CBS,Mon Aug 06 00:02:02 +0000 2018,That's all for our #CBS #TCA18 panels! Tune in this fall to watch all your favorite new shows. 🙌 https://t.co/hM85o9eRi8,57,0.5093,0.845,0.0,0.155
